Track ID,Current Lap Time,Current Lap Distance,Speed,Throttle,Brake,Gear,RPM
0,9876,631.0111694335938,225,1.0,1.52587890625e-05,5,12163
0,9976,637.305908203125,227,1.0,1.52587890625e-05,5,12305
0,10193,651.2024536132812,228,1.0,1.52587890625e-05,5,12221
0,10243,654.4556274414062,233,1.0,1.52587890625e-05,6,10687
0,10310,658.8359375,235,1.0,1.52587890625e-05,6,10754
0,10360,662.1393432617188,237,1.0,1.52587890625e-05,6,10836
0,10426,666.5726318359375,238,1.0,1.52587890625e-05,6,10899
0,10460,668.8442993164062,241,1.0,1.52587890625e-05,6,11023
0,10527,673.3017578125,242,1.0,1.52587890625e-05,6,11101
0,10577,676.691650390625,244,1.0,1.52587890625e-05,6,11161
0,10627,680.0964965820312,245,1.0,1.52587890625e-05,6,11219
0,11127,715.1015625,256,1.0,1.52587890625e-05,6,11702
0,11177,718.698974609375,257,1.0,1.52587890625e-05,6,11750
0,11344,730.7623901367188,261,1.0,1.52587890625e-05,6,11900
0,11828,766.6010131835938,270,1.0,1.52587890625e-05,7,10934
0,12045,783.009033203125,273,1.0,1.52587890625e-05,7,11052
0,12095,786.8280639648438,274,1.0,1.52587890625e-05,7,11119
0,12161,791.93359375,275,1.0,1.52587890625e-05,7,11166
0,12211,795.7764282226562,276,1.0,1.52587890625e-05,7,11200
0,12262,799.6563110351562,277,1.0,1.52587890625e-05,7,11231
0,12312,803.5238647460938,278,1.0,1.52587890625e-05,7,11263
0,12378,808.6834106445312,279,1.0,1.52587890625e-05,7,11304
0,12478,816.4915161132812,280,1.0,1.52587890625e-05,7,11366
0,12579,824.3812255859375,284,1.0,1.52587890625e-05,7,11491
0,12762,838.8291015625,284,1.0,1.52587890625e-05,7,11533
0,12979,856.121337890625,287,1.0,1.52587890625e-05,7,11647
0,13029,860.1365966796875,288,1.0,1.52587890625e-05,7,11673
0,13096,865.4973754882812,289,1.0,1.52587890625e-05,7,11705
0,13379,888.4702758789062,291,1.0,1.52587890625e-05,7,11806
0,13496,898.01025390625,293,1.0,1.52587890625e-05,7,11864
0,13713,915.7962646484375,293,1.0,1.52587890625e-05,7,11887
0,13763,919.921142578125,296,1.0,1.52587890625e-05,7,11978
0,14030,942.0243530273438,296,1.0,1.52587890625e-05,7,11998
0,14097,947.5776977539062,299,1.0,1.52587890625e-05,7,12097
0,14364,969.8585205078125,301,1.0,1.52587890625e-05,8,10386
0,14430,975.4577026367188,301,1.0,1.52587890625e-05,8,10400
0,14697,997.947021484375,304,1.0,1.52587890625e-05,8,10514
0,14847,1010.664306640625,305,1.0,1.52587890625e-05,8,10528
0,14914,1016.3359375,305,1.0,1.52587890625e-05,8,10541
0,14964,1020.5963745117188,306,1.0,1.52587890625e-05,8,10558
0,15014,1024.8505859375,306,1.0,1.52587890625e-05,8,10570
0,15181,1039.1019287109375,307,1.0,1.52587890625e-05,8,10620
0,15248,1044.803955078125,308,1.0,1.52587890625e-05,8,10634
0,15298,1049.1092529296875,308,1.0,1.52587890625e-05,8,10645
0,15365,1054.8272705078125,308,1.0,1.52587890625e-05,8,10658
0,15632,1077.8428955078125,309,1.0,1.52587890625e-05,8,10688
0,15682,1082.1744384765625,310,1.0,1.52587890625e-05,8,10709
0,15732,1086.515380859375,310,1.0,1.52587890625e-05,8,10725
0,15898,1100.959716796875,311,1.0,1.52587890625e-05,8,10748
0,16065,1115.445068359375,312,1.0,1.52587890625e-05,8,10768
0,16115,1119.7982177734375,312,1.0,1.52587890625e-05,8,10776
0,16282,1134.3935546875,313,1.0,1.52587890625e-05,8,10805
0,16349,1140.23974609375,313,1.0,1.52587890625e-05,8,10810
0,16566,1159.215576171875,312,1.0,1.52587890625e-05,8,10798
0,16732,1173.768310546875,312,1.0,1.52587890625e-05,8,10783
0,16799,1179.599853515625,312,1.0,1.52587890625e-05,8,10787
0,16849,1183.9537353515625,312,1.0,1.52587890625e-05,8,10769
0,16899,1188.3167724609375,312,1.0,1.52587890625e-05,8,10774
0,16949,1192.6796875,312,1.0,1.52587890625e-05,8,10766
0,16999,1197.021728515625,311,1.0,1.52587890625e-05,8,10751
0,17163,1211.526123046875,312,1.0,1.52587890625e-05,8,10768
0,17396,1231.8751220703125,312,1.0,1.52587890625e-05,8,10788
0,17446,1236.2435302734375,312,1.0,1.52587890625e-05,8,10795
0,17513,1242.02880859375,313,1.0,1.52587890625e-05,8,10801
0,17680,1256.56103515625,313,1.0,1.52587890625e-05,8,10830
0,17730,1260.9276123046875,313,1.0,1.52587890625e-05,8,10832
0,17780,1265.319091796875,314,1.0,1.52587890625e-05,8,10844
0,17997,1284.262939453125,311,0.705413818359375,0.5910491943359375,7,13039
0,18164,1298.1588134765625,286,1.52587890625e-05,0.9858551025390625,7,12309
0,18214,1302.063232421875,279,1.52587890625e-05,0.9858551025390625,6,12455
0,18264,1305.8929443359375,271,1.52587890625e-05,0.9858551025390625,6,12104
0,18631,1330.781982421875,217,1.52587890625e-05,0.97760009765625,4,13205
0,18681,1333.7667236328125,211,1.52587890625e-05,0.9622802734375,4,12795
0,18731,1336.656982421875,204,1.52587890625e-05,0.9552154541015625,4,12377
0,18798,1340.365966796875,196,1.52587890625e-05,0.9328155517578125,4,11878
0,18848,1343.05859375,189,1.52587890625e-05,0.918670654296875,4,11487
0,18915,1346.4921875,181,1.52587890625e-05,0.8950958251953125,4,10971
0,18964,1348.9794921875,175,1.52587890625e-05,0.8809661865234375,4,10644
0,19065,1353.71044921875,164,1.52587890625e-05,0.8738861083984375,3,11548
0,19165,1358.137939453125,157,1.52587890625e-05,0.8668212890625,3,11030
0,19232,1360.9149169921875,153,1.52587890625e-05,0.8597412109375,3,10763
0,19398,1367.2928466796875,146,1.52587890625e-05,0.8526763916015625,2,13026
0,19449,1369.065185546875,129,1.52587890625e-05,0.802001953125,2,11362
0,19632,1375.0040283203125,108,1.52587890625e-05,0.6735382080078125,2,9560
0,19682,1376.4803466796875,104,1.52587890625e-05,0.6452484130859375,2,9196
0,19732,1377.905517578125,100,1.52587890625e-05,0.6204986572265625,2,8872
0,19799,1379.712158203125,95,1.52587890625e-05,0.6051788330078125,2,8430
0,19915,1382.627685546875,87,1.52587890625e-05,0.5721893310546875,2,7685
0,19966,1383.77880859375,83,1.52587890625e-05,0.5651092529296875,2,7344
0,20016,1384.8775634765625,80,1.52587890625e-05,0.5651092529296875,2,7051
0,20066,1385.929443359375,73,1.52587890625e-05,0.5438995361328125,2,6414
0,20183,1388.139892578125,68,1.52587890625e-05,0.529754638671875,2,6040
0,20333,1390.613037109375,63,1.52587890625e-05,0.4543304443359375,2,5460
0,20383,1391.3994140625,57,1.52587890625e-05,0.2115478515625,2,5093
0,20433,1392.1585693359375,56,1.52587890625e-05,0.1090240478515625,2,5030
0,20783,1397.6885986328125,54,0.0689239501953125,1.52587890625e-05,2,4881
0,20833,1398.5877685546875,54,0.075225830078125,1.52587890625e-05,2,4875
